ts_code,trade_date,close,open,high,low,pre_close,change,pct_change,vol,amount
399621.SZ,20250818,7898.8909,7495.5578,8023.9181,7477.6485,7471.5647,427.3262,5.7194,13953592.0,76697338.1
399622.SZ,20250818,1681.1683,1677.8412,1690.0946,1673.8652,1671.941,9.2273,0.5519,8149077.0,6180737.8
399623.SZ,20250818,8106.8723,8026.4248,8151.7343,7995.6455,7977.8844,128.9879,1.6168,207427583.0,337944430.9
399624.SZ,20250818,2369.2512,2336.3153,2382.0111,2331.008,2316.5665,52.6847,2.2743,221691083.0,401461372.3
399625.SZ,20250818,2116.5374,2082.7125,2132.0325,2072.5141,2069.4853,47.0521,2.2736,297918202.0,683139417.8
399626.SZ,20250818,1640.3275,1613.1988,1651.8133,1604.23,1604.0963,36.2312,2.2587,83008522.0,243058230.1
399627.SZ,20250818,2320.8451,2308.3688,2333.0314,2302.2806,2297.6536,23.1915,1.0094,74109407.0,127865365.8
399628.SZ,20250818,2249.5421,2213.9955,2256.4108,2205.4897,2196.9286,52.6135,2.3949,94378166.0,182106748.1
399629.SZ,20250818,2829.5171,2820.5669,2839.7783,2812.8518,2807.4917,22.0254,0.7845,76270302.0,84732956.0
399630.SZ,20250818,1472.0812,1451.1426,1482.2271,1443.885,1443.8382,28.243,1.9561,144480567.0,401431532.3
399631.SZ,20250818,2169.1181,2162.9221,2180.6204,2159.1833,2155.9988,13.1193,0.6085,158634128.0,208746243.7
399632.SZ,20250818,4690.6837,4633.2613,4727.5506,4620.2389,4611.9604,78.7233,1.7069,92240106.0,279760557.0
399633.SZ,20250818,5512.9713,5458.0915,5546.432,5436.8795,5424.5481,88.4232,1.6301,214836575.0,527891678.3
399634.SZ,20250818,3788.4443,3772.6788,3812.98,3747.6336,3740.8994,47.5449,1.2709,67650991.0,151732353.1
399635.SZ,20250818,1860.603,1821.8026,1873.679,1815.7266,1808.0834,52.5196,2.9047,64024723.0,258230377.1
399636.SZ,20250818,5890.8289,5791.2234,5929.6231,5749.1528,5767.4708,123.3581,2.1389,50414140.0,152473895.6
399637.SZ,20250818,1729.4738,1738.8511,1741.9082,1722.4421,1736.1043,-6.6305,-0.3819,9920869.0,4857946.3
399638.SZ,20250818,5730.3031,5691.5599,5778.6281,5666.8176,5664.6111,65.692,1.1597,19935255.0,60159978.2
399639.SZ,20250818,1768.2744,1776.8286,1778.8011,1761.1196,1766.0311,2.2433,0.127,24647324.0,36495850.4
399640.SZ,20250818,2608.6673,2553.2832,2627.9349,2542.5594,2538.861,69.8063,2.7495,259586753.0,629034290.0
399641.SZ,20250818,2394.7444,2354.1475,2414.596,2343.3478,2342.6648,52.0796,2.2231,164833507.0,456153890.3
399642.SZ,20250818,1986.3562,1958.4803,2000.2343,1949.9813,1947.4235,38.9327,1.9992,82544670.0,172082604.3
399643.SZ,20250818,3187.8428,3116.5509,3224.2188,3092.007,3098.0234,89.8194,2.8992,69229261.0,262980496.3
399644.SZ,20250818,3534.7517,3524.8792,3556.8547,3519.9643,3521.5813,13.1704,0.374,51822334.0,71710891.1
399645.SZ,20250818,9268.9494,9276.5615,9321.5657,9232.999,9253.1796,15.7698,0.1704,37284633.0,67782212.3
399646.SZ,20250818,8012.8021,7956.3077,8052.7785,7955.3989,7940.5848,72.2173,0.9095,36106851.0,60807462.9
399647.SZ,20250818,8754.9719,8692.656,8758.2773,8672.7565,8679.1247,75.8472,0.8739,14759238.0,35124424.5
399648.SZ,20250818,11237.7972,11180.2707,11342.8238,11159.8569,11107.5382,130.259,1.1727,79437003.0,181763371.3
399649.SZ,20250818,3038.3486,3039.3818,3058.0092,3025.5596,3020.5171,17.8315,0.5903,22010366.0,36154259.7
399650.SZ,20250818,2222.1007,2203.3899,2239.9305,2193.285,2194.3705,27.7302,1.2637,19749000.0,52005936.9
399651.SZ,20250818,1600.361,1580.5255,1612.0592,1579.827,1576.1103,24.2507,1.5386,19967037.0,55615027.7
399652.SZ,20250818,3785.0522,3673.8098,3824.6376,3667.2645,3661.6995,123.3527,3.3687,21081828.0,69257906.6
399653.SZ,20250818,2612.6046,2579.1763,2630.0301,2576.4339,2574.1247,38.4799,1.4949,47049035.0,119106028.1
399654.SZ,20250818,2841.8416,2788.0508,2864.1795,2788.0508,2769.2474,72.5942,2.6214,83418433.0,115851792.5
399655.SZ,20250818,10555.9938,10483.1691,10629.0149,10471.3229,10456.5591,99.4347,0.9509,25476326.0,89896931.8
399656.SZ,20250818,5892.1658,5830.3355,5943.5869,5818.083,5815.8022,76.3636,1.313,92240106.0,279760557.0
399657.SZ,20250818,6400.186,6344.7346,6440.3567,6323.9268,6314.3042,85.8818,1.3601,214836575.0,527891678.3
399658.SZ,20250818,4278.7328,4268.9983,4306.7358,4242.9267,4241.1813,37.5515,0.8854,67650991.0,151732353.1
399659.SZ,20250818,4248.6995,4207.3199,4273.0832,4194.9343,4181.2685,67.431,1.6127,329543743.0,704515187.6
399660.SZ,20250818,2315.6956,2280.775,2330.9969,2267.5736,2266.1365,49.5591,2.1869,76227119.0,281678045.5
399661.SZ,20250818,5692.3031,5699.5102,5719.6418,5672.8753,5682.0938,10.2093,0.1797,59862003.0,77189477.6
399662.SZ,20250818,1985.2957,1938.3938,2002.4603,1929.7434,1921.8473,63.4484,3.3014,78487542.0,295549321.2
399663.SZ,20250818,1898.2854,1894.2064,1906.0246,1890.8759,1885.2079,13.0775,0.6937,43136054.0,58762950.2
399664.SZ,20250818,1334.9172,1314.49,1342.7898,1307.7081,1300.2044,34.7128,2.6698,87261464.0,157661175.3
399665.SZ,20250818,2203.3557,2198.4638,2215.9755,2193.1602,2181.9722,21.3835,0.98,91426761.0,156873852.2
399666.SZ,20250818,1814.9875,1773.342,1826.1499,1768.2428,1756.9721,58.0154,3.302,133398923.0,400726020.6
399667.SZ,20250818,4299.1341,4187.9312,4351.7293,4146.8819,4161.0514,138.0827,3.3185,47773342.0,196793044.4
399668.SZ,20250818,4566.3668,4501.3461,4609.7096,4475.3706,4478.3501,88.0167,1.9654,60142242.0,142995459.8
399669.SZ,20250818,8206.7075,8206.2452,8245.5356,8172.5313,8189.6373,17.0702,0.2084,12865739.0,26428391.0
399670.SZ,20250818,3628.8132,3600.4588,3672.0686,3560.4075,3586.7533,42.0599,1.1726,61850823.0,147056295.3
399671.SZ,20250818,8395.7002,8199.4769,8448.658,8199.4769,8173.8579,221.8423,2.714,37051469.0,94174719.2
399672.SZ,20250818,4049.7565,4053.0199,4067.7434,4036.2722,4038.4805,11.276,0.2792,15297524.0,15877769.2
399673.SZ,20250818,2650.7815,2587.2625,2684.0737,2562.7457,2572.6415,78.14,3.0373,49648576.0,215626486.7
399674.SZ,20250818,2160.3321,2137.5597,2160.3321,2137.5597,2134.2325,26.0996,1.2229,53890007.0,97021165.7
399675.SZ,20250818,3636.1009,3539.7273,3662.8661,3535.0432,3518.9462,117.1547,3.3293,84676841.0,181829701.8
399676.SZ,20250818,4111.5917,4064.4123,4116.3626,4064.4123,4059.4037,52.188,1.2856,53890007.0,97021165.7
399677.SZ,20250818,6017.3355,5886.3295,6040.0788,5884.038,5862.7014,154.6341,2.6376,84676841.0,181829701.8
399678.SZ,20250818,595.6883,582.0816,595.799,579.8724,578.7312,16.9571,2.93,10012823.0,31311188.5
399679.SZ,20250818,5459.8542,5402.4347,5490.0187,5368.1569,5365.8452,94.009,1.752,122596468.0,248131121.3
399680.SZ,20250818,668.1731,675.5151,676.4202,666.0343,671.4532,-3.2801,-0.4885,2618390.0,1890068.0
399681.SZ,20250818,1004.4638,1007.953,1011.4748,999.6968,1001.0251,3.4387,0.3435,41058663.0,61872184.9
399682.SZ,20250818,1531.6703,1520.6782,1541.6605,1513.4549,1514.0799,17.5904,1.1618,50011041.0,120485411.5
399683.SZ,20250818,1892.3691,1874.2819,1903.8266,1874.2819,1866.821,25.5481,1.3685,44575075.0,62549256.1
399684.SZ,20250818,1909.7586,1905.4859,1917.9729,1901.5983,1903.4533,6.3053,0.3313,6499791.0,16142179.9
399685.SZ,20250818,1820.6795,1808.4003,1821.9134,1803.8348,1805.7855,14.894,0.8248,15456212.0,36915933.0
399686.SZ,20250818,2339.4594,2319.9036,2387.3807,2284.6289,2303.3633,36.0961,1.5671,55874061.0,84026479.6
399687.SZ,20250818,3361.266,3288.3015,3388.9084,3264.9558,3267.0597,94.2063,2.8835,94308971.0,255563943.5
399688.SZ,20250818,3986.3657,3779.6612,4063.905,3768.8472,3763.5302,222.8355,5.9209,9155955.0,58214592.3
399689.SZ,20250818,837.4938,834.7906,840.7611,833.4276,833.147,4.3468,0.5217,6532234.0,4434366.8
399692.SZ,20250818,3945.749,3914.2951,3962.5218,3913.6746,3885.8922,59.8568,1.5404,30011948.0,79987267.2
399693.SZ,20250818,5265.7762,5104.5384,5266.033,5104.5384,5091.0164,174.7598,3.4327,39226387.0,69602430.1
399694.SZ,20250818,3841.4128,3741.2177,3874.6288,3731.7894,3714.8492,126.5636,3.407,81871783.0,231579436.8
399695.SZ,20250818,2409.6817,2396.8445,2423.667,2384.9656,2377.7578,31.9239,1.3426,48158705.0,106951057.6
399696.SZ,20250818,3341.2729,3265.4522,3360.9217,3252.6903,3241.4522,99.8207,3.0795,75187990.0,141337374.9
399697.SZ,20250818,3616.6773,3532.5098,3634.1253,3531.4925,3502.2842,114.3931,3.2662,45510155.0,86879638.8
399698.SZ,20250818,56117.9995,54842.8043,56118.483,54835.916,54677.7488,1440.2507,2.6341,10196175.0,20602576.8
399699.SZ,20250818,4873.0914,4724.2732,4943.7549,4678.806,4703.2965,169.7949,3.6101,70366906.0,195844158.1
399701.SZ,20250818,7729.766,7708.1336,7779.7419,7695.0764,7699.2092,30.5568,0.3969,74420006.0,149161226.3
399702.SZ,20250818,7107.8517,7089.6475,7153.4467,7076.8473,7072.7398,35.1119,0.4964,110799976.0,221947862.9
399703.SZ,20250818,6978.2628,6954.8618,7020.1753,6939.5517,6932.9151,45.3477,0.6541,154751831.0,309060399.1
399704.SZ,20250818,5053.3393,5054.6874,5086.2951,5002.4609,5013.0262,40.3131,0.8042,37681357.0,55985277.9
399705.SZ,20250818,3353.0268,3297.3737,3379.5046,3276.2726,3280.5078,72.519,2.2106,94901791.0,288536973.2
399706.SZ,20250818,5855.8987,5788.254,5883.9474,5784.0811,5770.1395,85.7592,1.4863,52900079.0,154550161.1
399707.CSI,20250818,7115.421,7089.1717,7255.6953,6965.7939,7022.3716,93.0494,1.325,111100107.87,148989039.674
399707.SZ,20250818,7115.421,7089.1717,7255.6953,6965.7939,7022.3716,93.0494,1.325,111100107.0,148989039.7
399750.SZ,20250818,8633.7025,8551.4131,8689.3765,8551.4131,8540.2817,93.4208,1.0939,51174584.0,110016029.1
399802.SZ,20250818,6077.2656,6020.3619,6114.2546,5983.3135,5977.5486,99.717,1.6682,137477946.0,272223683.0
399803.SZ,20250818,4522.7536,4440.4549,4562.5357,4402.214,4418.4641,104.2895,2.3603,41917023.0,121679022.0
399804.SZ,20250818,1902.738,1891.6627,1908.6219,1889.6032,1883.2854,19.4526,1.0329,13394664.0,22355375.2
399805.SZ,20250818,4285.1094,4162.6122,4339.2799,4109.0206,4143.4739,141.6355,3.4183,74790803.0,187287807.0
399806.SZ,20250818,1360.4883,1353.8231,1366.9018,1351.8882,1349.0087,11.4796,0.851,18797833.0,18256994.1
399807.SZ,20250818,1347.6591,1343.7749,1355.5258,1343.7749,1341.3607,6.2984,0.4696,20807517.0,20567801.8
399808.SZ,20250818,2121.2487,2116.894,2141.0598,2106.7414,2097.5347,23.714,1.1306,38927783.0,89730440.5
399809.SZ,20250818,2487.7293,2486.7314,2514.5623,2476.5654,2485.0878,2.6415,0.1063,29557378.0,33072941.5
399810.CSI,20250818,3079.8717,3026.3118,3095.9723,3026.3118,3006.9376,72.9341,2.4255,70889791.76,74971482.353
399810.SZ,20250818,3079.8717,3026.3118,3095.9723,3026.3118,3006.9376,72.9341,2.4255,70889791.0,74971482.4
399811.CSI,20250818,4465.969,4421.3087,4516.572,4343.4139,4388.8258,77.1432,1.7577,40577365.32,151748123.375
399811.SZ,20250818,4465.969,4421.3087,4516.572,4343.4139,4388.8258,77.1432,1.7577,40577365.0,151748123.4
399812.SZ,20250818,6601.0208,6563.0304,6636.0219,6562.9023,6539.7637,61.2571,0.9367,20267692.0,54004363.0
399813.SZ,20250818,7839.2419,7657.8766,7844.325,7656.9802,7631.9231,207.3188,2.7165,88483129.0,197132907.4
399814.SZ,20250818,1108.2663,1108.255,1112.136,1103.8451,1104.0641,4.2022,0.3806,13452192.0,24326003.9
399850.SZ,20250818,8038.4642,7911.6629,8115.1698,7883.4042,7889.2231,149.2411,1.8917,55776447.0,198918073.9
399852.SZ,20250818,7237.6018,7158.5311,7267.9813,7143.0663,7117.5009,120.1009,1.6874,379831263.0,606867233.4
399901.SZ,20250818,6119.8017,6145.5959,6170.7169,6119.8017,6122.5255,-2.7238,-0.0445,121786835.0,134771996.4
399903.SZ,20250818,4001.5394,3986.5352,4033.8022,3973.9526,3970.6881,30.8513,0.777,134636734.0,307366044.5
399905.SZ,20250818,6668.1726,6612.9878,6709.7812,6580.4373,6568.57,99.6026,1.5164,302448229.0,491491240.9
399913.SZ,20250818,9085.4254,9065.5191,9141.741,9045.0138,9058.1176,27.3078,0.3015,7685416.0,31777689.9
399914.SZ,20250818,6865.4845,6843.2123,6919.9627,6801.1526,6835.3426,30.1419,0.441,92459171.0,142478964.0
399928.SZ,20250818,2738.4063,2790.007,2792.1994,2735.8639,2742.7922,-4.3859,-0.1599,14864331.0,16708827.0
399932.SZ,20250818,16035.8102,15980.9482,16107.0687,15969.9548,15952.1357,83.6745,0.5245,9231950.0,33369615.1
399933.SZ,20250818,8951.7072,8913.0038,8981.1784,8897.4753,8893.9937,57.7135,0.6489,20538818.0,62877556.3
399934.SZ,20250818,6452.5439,6438.64,6508.363,6391.4753,6421.852,30.6919,0.4779,178814923.0,211974815.1
399935.SZ,20250818,5398.6141,5309.3794,5458.9796,5251.166,5269.2862,129.3279,2.4544,85219630.0,317667938.6
399959.SZ,20250818,1695.1531,1679.9794,1698.3492,1678.7411,1671.8557,23.2974,1.3935,9500553.0,28654124.0
399965.SZ,20250818,2819.4699,2871.3508,2876.5108,2805.7941,2840.8516,-21.3817,-0.7527,18463455.0,13504235.5
399966.SZ,20250818,6851.8793,6838.4388,6975.8296,6745.4975,6787.6801,64.1992,0.9458,109023273.0,155288738.7
399967.SZ,20250818,12954.315,12742.8272,12961.759,12736.6586,12689.0334,265.2816,2.0906,40162603.0,93475159.2
399970.CSI,20250818,3844.8218,3753.7049,3885.3219,3729.4924,3728.2928,116.529,3.1255,123048274.01,309174437.397
399970.SZ,20250818,3844.8218,3753.7049,3885.3219,3729.4924,3728.2928,116.529,3.1255,123048274.0,309174437.4
399971.CSI,20250818,1390.1896,1367.4744,1398.3663,1367.4744,1359.478,30.7116,2.2591,49371713.54,52258895.265
399971.SZ,20250818,1390.1896,1367.4744,1398.3663,1367.4744,1359.478,30.7116,2.2591,49371713.0,52258895.3
399972.SZ,20250818,4935.6767,4869.9893,4978.9833,4852.0904,4854.9053,80.7714,1.6637,101461851.0,292189796.5
399973.CSI,20250818,1754.2652,1731.4873,1756.0826,1728.6703,1724.404,29.8612,1.7317,18755829.33,48717924.665
399973.SZ,20250818,1754.2652,1731.4873,1756.0826,1728.6703,1724.404,29.8612,1.7317,18755829.0,48717924.7
399974.SZ,20250818,1795.0836,1792.1307,1809.6357,1784.2957,1782.3492,12.7344,0.7145,95168340.1,193586893.138
399975.CSI,20250818,927.1552,923.7127,945.381,907.7131,915.1472,12.008,1.3121,110249495.22,148406581.94
399975.SZ,20250818,927.1552,923.7127,945.381,907.7131,915.1472,12.008,1.3121,110249495.0,148406581.9
399976.CSI,20250818,3323.3445,3309.9756,3355.2948,3291.9217,3278.8669,44.4776,1.3565,21394997.27,70376792.494
399976.SZ,20250818,3323.3445,3309.9756,3355.2948,3291.9217,3278.8669,44.4776,1.3565,21394997.0,70376792.5
399982.SZ,20250818,8225.8039,8165.9995,8274.1817,8135.9884,8112.4985,113.3054,1.3967,302448229.0,491491240.9
399983.CSI,20250818,2152.3429,2157.4634,2166.431,2147.1101,2157.4246,-5.0817,-0.2355,5434849.51,3802419.804
399983.SZ,20250818,2152.3429,2157.4634,2166.431,2147.1101,2157.4246,-5.0817,-0.2355,5434849.0,3802419.8
399986.CSI,20250818,7851.4588,7811.0996,7865.239,7779.5193,7825.3873,26.0715,0.3332,48290048.95,38489720.962
399986.SZ,20250818,7851.4588,7811.0996,7865.239,7779.5193,7825.3873,26.0715,0.3332,48290048.0,38489721.0
399987.CSI,20250818,5464.9376,5440.6854,5498.6497,5437.1812,5437.035,27.9026,0.5132,3104033.78,19955411.212
399987.SZ,20250818,5464.9376,5440.6854,5498.6497,5437.1812,5437.035,27.9026,0.5132,3104033.0,19955411.2
399989.CSI,20250818,7643.4606,7579.5789,7660.5401,7579.5789,7556.3036,87.157,1.1534,11583869.57,36742668.939
399989.SZ,20250818,7643.4606,7579.5789,7660.5401,7579.5789,7556.3036,87.157,1.1534,11583869.0,36742668.9
399990.SZ,20250818,2882.309,2923.5592,2930.1881,2876.1893,2899.5156,-17.2066,-0.5934,10472220.0,12414422.1
399991.SZ,20250818,2360.6935,2349.693,2382.6876,2339.4053,2340.036,20.6575,0.8828,107163100.0,130297491.0
399992.SZ,20250818,1927.8172,1901.0427,1934.7825,1901.0427,1891.0061,36.8111,1.9466,35554111.0,56175384.1
399993.SZ,20250818,3052.3012,3018.5423,3055.0536,3017.0915,3010.8623,41.4389,1.3763,15684949.0,49082928.3
399994.SZ,20250818,1893.5159,1845.5394,1908.422,1845.5394,1833.426,60.0899,3.2775,46632260.0,99493840.0
399995.SZ,20250818,3822.9,3824.7118,3854.5974,3817.6852,3820.4457,2.4543,0.0642,28793560.0,20549455.8
399996.SZ,20250818,4072.0398,3991.6101,4103.9123,3977.7405,3952.4099,119.6299,3.0268,67346314.0,210293784.3
399997.SZ,20250818,9596.7381,9551.7658,9663.7568,9546.4162,9543.5653,53.1728,0.5572,2049922.0,17909593.0
399998.SZ,20250818,2010.6408,2051.5089,2054.6664,2007.0342,2020.7015,-10.0607,-0.4979,10472220.0,12414422.1
470006.CNI,20250818,2751.277,2694.9359,2783.5221,2673.7424,2674.5495,76.7275,2.8688,64024724.0,281032119.4
470007.CNI,20250818,2740.2279,2679.5093,2769.8867,2658.4778,2662.629,77.5989,2.9144,64024724.0,35948250.8
470026.CNI,20250818,16860.3887,16660.5229,16982.1153,16587.9292,16585.2793,275.1094,1.6588,262694672.0,589353471.9
470027.CNI,20250818,7192.9735,7102.5136,7253.3182,7078.7909,7077.7308,115.2427,1.6282,80948729.0,230854509.6
470028.CNI,20250818,3037.4862,2975.8869,3070.7537,2953.8131,2957.0764,80.4098,2.7192,55980795.0,204015255.3
470029.CNI,20250818,16677.7274,16474.0283,16805.4312,16406.1919,16406.8897,270.8377,1.6508,145392910.0,342150202.6
470030.CNI,20250818,7703.6941,7593.6449,7758.8158,7585.758,7568.4636,135.2305,1.7868,48364088.0,142400396.5
470031.CNI,20250818,3168.478,3109.2553,3202.8465,3084.0056,3088.2256,80.2524,2.5987,38404598.0,142595571.9
470032.CNI,20250818,1514.2903,1494.4328,1525.871,1487.8812,1489.5303,24.76,1.6623,138108416.0,378331509.9
470033.CNI,20250818,1451.5951,1432.0931,1462.4487,1426.0793,1428.2733,23.3218,1.6329,38273350.0,150761189.1
470034.CNI,20250818,2427.5195,2378.1481,2456.8306,2352.255,2364.01,63.5095,2.6865,30095833.0,147711021.6
470035.CNI,20250818,3053.2625,3025.6765,3074.4123,3011.9105,3002.3871,50.8754,1.6945,17373869.0,36986769.6
470036.CNI,20250818,8539.2504,8475.5992,8608.6952,8422.733,8408.1273,131.1231,1.5595,26256897.0,81994574.2
470037.CNI,20250818,2949.6222,2912.2919,2958.9847,2890.5522,2895.2796,54.3426,1.8769,24843456.0,62047013.0
470038.CNI,20250818,2592.5372,2572.0753,2595.4282,2568.7842,2563.4952,29.042,1.1329,14658102.0,32382590.9
470039.CNI,20250818,5036.9439,4951.5589,5063.8292,4920.364,4902.6453,134.2986,2.7393,22307705.0,59712268.0
470040.CNI,20250818,4007.5873,3948.9788,4020.6043,3938.0526,3925.04,82.5473,2.1031,21115758.0,44645444.6
470041.CNI,20250818,2822.4457,2760.1064,2835.3852,2760.1064,2742.4425,80.0032,2.9172,39745877.0,48484334.9
470042.CNI,20250818,3442.661,3401.6115,3466.8703,3384.8675,3356.3536,86.3074,2.5715,27890810.0,72150089.9
470043.CNI,20250818,4919.1386,4902.0849,4959.0581,4868.8562,4866.1414,52.9972,1.0891,24134657.0,69671392.4
470046.CNI,20250818,2167.8975,2111.3271,2181.7712,2108.4543,2100.6918,67.2057,3.1992,58588591.0,95487551.0
470047.CNI,20250818,1187.6974,1153.5947,1194.1419,1153.5947,1143.6368,44.0606,3.8527,45261082.0,59974458.5
470048.CNI,20250818,1901.8494,1873.7403,1917.4511,1844.5952,1867.5385,34.3109,1.8372,37921435.0,67619663.3
470049.CNI,20250818,4586.8138,4512.4465,4595.6565,4509.3254,4488.1837,98.6301,2.1976,14044312.0,29622083.1
470050.CNI,20250818,3482.9065,3431.639,3490.8221,3425.4103,3408.2601,74.6464,2.1902,21884067.0,35250210.6
470051.CNI,20250818,10669.8854,10271.8034,10751.2545,10260.1021,10211.6395,458.2459,4.4875,40229312.0,153907399.9
470052.CNI,20250818,3999.949,3908.3881,4019.3154,3888.6709,3891.803,108.146,2.7788,40190554.0,80350165.5
470053.CNI,20250818,4373.0244,4233.898,4413.2022,4230.0831,4201.7313,171.2931,4.0767,35340004.0,111191809.6
470054.CNI,20250818,3530.9647,3485.1745,3557.8374,3469.1043,3445.6152,85.3495,2.477,17026438.0,39786098.9
470055.CNI,20250818,1528.4584,1520.0209,1538.9213,1519.583,1514.1855,14.2729,0.9426,33530906.0,50740431.8
470056.CNI,20250818,1826.1532,1798.2798,1835.3025,1792.8747,1790.5876,35.5656,1.9863,29575415.0,99324831.5
470057.CNI,20250818,3228.5272,3164.825,3259.5565,3146.3328,3154.4629,74.0643,2.3479,51882662.0,200549916.8
470058.CNI,20250818,1802.2046,1763.9581,1823.9058,1749.2579,1755.8856,46.319,2.6379,44480251.0,156477149.6
470059.CNI,20250818,5082.4661,4948.1302,5134.0055,4935.0891,4918.1378,164.3283,3.3413,40924329.0,153147547.8
470060.CNI,20250818,1764.1936,1734.9191,1785.05,1715.9632,1726.8274,37.3662,2.1639,19477682.0,96790542.4
470061.CNI,20250818,1871.1189,1868.6586,1880.7213,1860.5104,1863.4202,7.6987,0.4131,22173987.0,38429016.9
470062.CNI,20250818,7826.4843,7800.623,7863.4642,7792.375,7753.7529,72.7314,0.938,116781622.0,271997411.3
470063.CNI,20250818,2942.9564,2935.0223,2954.54,2928.0543,2926.458,16.4984,0.5638,11974421.0,25554055.8
470064.CNI,20250818,2140.5286,2147.066,2156.613,2135.6073,2144.0434,-3.5148,-0.1639,38590101.0,40525357.8
470065.CNI,20250818,3260.0567,3220.0637,3286.2854,3206.4365,3205.7495,54.3072,1.6941,225987591.0,538826302.6
470066.CNI,20250818,2541.1768,2530.6282,2551.9747,2513.0356,2496.6604,44.5164,1.783,18730114.7,38649445.024
470067.CNI,20250818,5418.5519,5333.2726,5461.568,5333.2726,5320.0649,98.487,1.8512,46767178.0,112929916.4
470068.CNI,20250818,5962.3321,5884.6385,6006.4864,5855.2126,5849.3683,112.9638,1.9312,24428270.0,69290668.3
470069.CNI,20250818,1849.0977,1829.7744,1864.8847,1825.7627,1820.1191,28.9786,1.5921,36393044.0,108314121.6
470070.CNI,20250818,4381.7824,4185.6876,4433.2313,4173.7084,4155.3919,226.3905,5.4481,37326586.0,132341621.5
470071.CNI,20250818,3095.3463,3038.9581,3129.9428,3019.7421,3021.338,74.0083,2.4495,15765645.0,97569524.2
470072.CNI,20250818,4310.4668,4264.3052,4331.8956,4259.7369,4246.4457,64.0211,1.5076,38556433.0,64455434.6
470073.CNI,20250818,1361.0508,1358.0061,1362.7564,1354.2646,1355.549,5.5018,0.4059,16184346.33,17836263.095
470074.CNI,20250818,2790.7409,2724.6556,2807.6713,2715.6815,2700.655,90.0859,3.3357,46169980.0,88458680.3
470075.CNI,20250818,2637.0152,2564.8955,2667.2874,2564.8955,2542.1287,94.8865,3.7326,46075368.0,126898938.5
470076.CNI,20250818,1633.0171,1639.0097,1642.5672,1622.9627,1618.0863,14.9308,0.9227,20060562.0,42976618.3
470077.CNI,20250818,1584.9633,1588.7291,1594.4282,1576.7547,1566.5068,18.4565,1.1782,8839570.0,10630770.6
470080.CNI,20250818,3258.7238,3221.8978,3281.7212,3219.6761,3211.197,47.5268,1.48,51229738.0,132678995.5
471001.CNI,20250818,702.8698,709.9673,712.133,701.644,710.1998,-7.33,-1.0321,3453344.0,2420772.0
471002.CNI,20250818,1585.7888,1580.0851,1594.4335,1557.2881,1574.6275,11.1613,0.7088,3931579.0,1539376.4
471004.CNI,20250818,6766.3876,6639.8659,6786.9989,6616.0887,6583.3697,183.0179,2.78,19555948.0,62255316.3
480001.CNI,20250818,1782.3361,1774.5857,1797.4416,1767.4617,1770.6903,11.6458,0.6577,64729300.0,201187264.5
480002.CNI,20250818,1688.8796,1682.8771,1703.8476,1676.1699,1675.7918,13.0878,0.781,64729300.0,219175374.6
480003.CNI,20250818,3719.9634,3708.4316,3754.2532,3698.7763,3703.0222,16.9412,0.4575,133886347.0,319697091.3
480004.CNI,20250818,3294.3581,3286.7644,3326.0006,3278.3047,3275.3391,19.019,0.5807,133886347.0,348281102.8
480007.CNI,20250818,4755.2024,4709.1949,4793.7547,4699.3789,4693.3376,61.8648,1.3181,63038256.0,171201135.5
480008.CNI,20250818,4179.3436,4142.2102,4214.807,4133.695,4119.926,59.4176,1.4422,63038256.0,186508183.8
480009.CNI,20250818,5391.4104,5313.384,5435.1012,5298.4851,5291.3037,100.1067,1.8919,62586730.0,177439315.2
480010.CNI,20250818,4738.5052,4673.6565,4778.7456,4660.681,4644.8417,93.6635,2.0165,62586730.0,193304159.8
480011.CNI,20250818,2724.8437,2722.239,2745.7537,2716.5567,2716.3814,8.4623,0.3115,41366909.0,80316612.8
480012.CNI,20250818,2394.871,2394.4891,2414.1499,2389.5149,2384.5082,10.3628,0.4346,41366909.0,87497661.8
480013.CNI,20250818,2610.4474,2579.4245,2616.8135,2578.0804,2573.6535,36.7939,1.4296,9086455.0,19963022.6
480014.CNI,20250818,2311.7821,2286.1303,2316.1804,2284.939,2276.4072,35.3749,1.554,9086455.0,21747906.4
480015.CNI,20250818,8507.2394,8465.2675,8563.9925,8443.1897,8422.1967,85.0427,1.0097,11638483.0,41997409.4
480016.CNI,20250818,7850.2091,7824.4095,7877.2317,7802.0793,7814.841,35.3681,0.4526,11797229.0,46244642.4
480017.CNI,20250818,10952.0425,10891.0552,11084.7075,10758.9914,10782.6742,169.3683,1.5707,11596432.0,78276581.1
480019.CNI,20250818,2483.0483,2470.7674,2500.3828,2470.7129,2469.3489,13.6994,0.5548,4100575.0,5691041.3
480020.CNI,20250818,2182.3523,2173.29,2198.4745,2173.29,2167.6528,14.6995,0.6781,4100575.0,6199874.9
480021.CNI,20250818,2083.333,2077.5015,2099.2165,2072.2637,2073.0561,10.2769,0.4957,26506640.0,41148687.4
480023.CNI,20250818,2896.0115,2842.1559,2915.8378,2842.1164,2825.5751,70.4364,2.4928,26503626.0,81953479.0
480024.CNI,20250818,2564.6713,2518.9854,2583.1964,2518.9854,2499.2319,65.4394,2.6184,26503626.0,89280904.9
480026.CNI,20250818,1541.3923,1543.1676,1555.998,1532.1101,1525.036,16.3563,1.0725,23367654.0,38175695.6
