ts_code,trade_date,close,open,high,low,pre_close,change,pct_change,vol,amount
399412.SZ,20250820,2425.4992,2407.6933,2425.9265,2380.5774,2409.959,15.5402,0.6448,25785875.0,65315878.4
399415.SZ,20250820,6847.7906,6742.1776,6848.6029,6716.4919,6764.8319,82.9587,1.2263,33014138.0,76024525.1
399416.SZ,20250820,4631.4006,4557.3125,4631.4006,4537.7843,4575.7854,55.6152,1.2154,54346228.0,64490606.2
399417.SZ,20250820,3070.1008,3031.46,3070.1676,3011.8605,3050.2805,19.8203,0.6498,23905963.0,77473051.1
399418.SZ,20250820,4375.0484,4289.6689,4375.076,4234.5865,4311.287,63.7614,1.4789,31803868.0,95399007.9
399419.SZ,20250820,2149.1053,2127.4699,2153.5835,2124.9672,2132.0041,17.1012,0.8021,27500137.0,37297188.7
399420.SZ,20250820,1618.5005,1593.2574,1618.5005,1581.9447,1599.7711,18.7294,1.1708,37361179.0,60116211.7
399422.SZ,20250820,3419.7525,3367.4918,3419.8704,3346.8001,3383.9938,35.7587,1.0567,124822659.0,208607625.4
399423.SZ,20250820,2745.2492,2662.2542,2745.7768,2647.4702,2678.259,66.9902,2.5013,24886623.0,60516013.5
399428.SZ,20250820,4122.924,4080.0135,4122.924,4058.782,4097.0469,25.8771,0.6316,46042096.0,98378993.4
399429.SZ,20250820,1431.0762,1414.8415,1431.3076,1410.5939,1418.4861,12.5901,0.8876,42754813.0,53965195.5
399431.SZ,20250820,8305.8054,8266.3261,8360.5904,8246.2464,8271.7065,34.0989,0.4122,36255000.0,30330667.3
399432.SZ,20250820,5448.7736,5358.5061,5448.8416,5328.6592,5395.0487,53.7249,0.9958,19800451.0,70862830.5
399433.SZ,20250820,1718.2583,1697.8964,1718.2583,1690.4894,1698.7875,19.4708,1.1462,27052485.0,19816034.5
399434.SZ,20250820,2221.0784,2203.589,2228.3465,2183.2082,2205.7475,15.3309,0.695,51214234.0,48118385.8
399435.SZ,20250820,4005.9481,3975.7227,4006.4374,3955.1424,3978.0419,27.9062,0.7015,11199530.0,10777386.8
399436.SZ,20250820,3836.773,3811.6513,3837.5163,3803.0734,3824.8784,11.8946,0.311,8817140.0,6424178.6
399437.SZ,20250820,7240.8365,7131.2733,7240.8365,7070.7662,7164.5358,76.3007,1.065,35831213.0,52523893.3
399438.SZ,20250820,1998.2866,1992.2366,1999.131,1984.5344,1994.3506,3.936,0.1974,22226748.0,16992758.1
399439.SZ,20250820,1693.7263,1678.8266,1694.5015,1674.6266,1678.4792,15.2471,0.9084,17541020.0,12760425.0
399440.SZ,20250820,1370.6605,1356.3035,1377.869,1353.4113,1360.4736,10.1869,0.7488,27989132.0,12896952.4
399441.SZ,20250820,2402.5294,2386.3444,2402.9737,2361.116,2402.5313,-0.0019,-0.0001,6518014.0,24832992.0
399550.SZ,20250820,7836.6056,7726.8722,7837.0199,7700.9254,7737.2086,99.397,1.2847,31760633.0,76155085.8
399551.SZ,20250820,9053.4739,8818.6649,9053.4739,8748.8975,8861.2412,192.2327,2.1694,32671106.0,87618944.3
399552.SZ,20250820,8157.0011,8048.3447,8157.0011,8022.4989,8049.6804,107.3207,1.3332,31559633.0,67133634.9
399553.SZ,20250820,7239.3201,7091.0093,7239.3201,7053.2009,7101.7762,137.5439,1.9368,16508910.0,55238379.1
399554.SZ,20250820,7634.899,7528.8189,7635.9678,7497.8382,7546.7207,88.1783,1.1684,36294751.0,60791525.0
399555.SZ,20250820,5375.372,5308.294,5377.2992,5290.2296,5306.9678,68.4042,1.289,37610550.0,57211740.0
399556.SZ,20250820,2448.2496,2436.5215,2448.3472,2411.1231,2441.9078,6.3418,0.2597,27852136.0,58748582.0
399557.SZ,20250820,1893.1446,1868.5551,1893.1446,1860.6213,1869.9655,23.1791,1.2395,58242647.0,67527571.8
399602.SZ,20250820,1112.0139,1092.8476,1112.0139,1085.7701,1098.058,13.9559,1.271,66129540.0,119316698.5
399604.SZ,20250820,1995.7238,1972.1318,1995.7238,1964.0151,1975.1802,20.5436,1.0401,38512136.0,54448101.2
399606.SZ,20250820,2886.361,2846.9029,2886.7448,2819.7118,2878.032,8.329,0.2894,41629170.0,185214088.1
399608.SZ,20250820,3508.2534,3451.4455,3508.2534,3417.6145,3475.3189,32.9345,0.9477,57644033.0,185899652.8
399610.SZ,20250820,7739.8234,7556.8325,7739.8234,7452.8117,7660.2989,79.5245,1.0381,50151277.0,173115816.7
399611.SZ,20250820,2713.4515,2670.1772,2713.4515,2646.0022,2693.6329,19.8186,0.7358,60552317.0,217547650.9
399612.SZ,20250820,2305.1343,2268.3719,2305.1343,2247.8348,2289.0727,16.0616,0.7017,60552317.0,217547650.9
399613.SZ,20250820,3110.2946,3085.2471,3110.2946,3077.408,3094.0916,16.203,0.5237,3167239.0,2342072.5
399614.SZ,20250820,2929.0915,2888.7773,2932.336,2880.5646,2902.6897,26.4018,0.9096,49788095.0,73522628.8
399615.SZ,20250820,3450.5138,3407.3697,3450.5138,3381.2382,3418.9139,31.5999,0.9243,57800772.0,135623469.4
399616.SZ,20250820,6600.9891,6533.9614,6600.9891,6508.9855,6560.0503,40.9388,0.6241,59526433.0,69582156.9
399617.SZ,20250820,9948.313,9795.3362,9980.2161,9761.6746,9812.4321,135.8809,1.3848,5823332.0,18862403.6
399618.SZ,20250820,8973.183,8913.9474,8973.183,8838.9404,8959.0963,14.0867,0.1572,14293832.0,34767604.2
399619.SZ,20250820,7597.3694,7516.5566,7597.3694,7467.0545,7544.819,52.5504,0.6965,31309824.0,42524063.1
399620.SZ,20250820,5070.4989,4969.1073,5070.4989,4925.3516,5007.1153,63.3836,1.2659,101727579.0,245739669.7
399621.SZ,20250820,8227.5915,7971.6053,8228.5867,7805.361,8166.2636,61.3279,0.751,14270698.0,69847838.0
399622.SZ,20250820,1675.4275,1669.0622,1676.2564,1662.1284,1671.6933,3.7342,0.2234,5613036.0,4045374.0
399623.SZ,20250820,8208.3188,8077.0851,8208.3188,8034.2698,8104.108,104.2108,1.2859,202202369.0,309680271.8
399624.SZ,20250820,2386.9684,2357.9871,2386.9684,2341.66,2368.3459,18.6225,0.7863,191676579.0,333596821.1
399625.SZ,20250820,2131.1319,2100.6904,2131.1319,2086.2808,2115.4637,15.6682,0.7407,252228896.0,551144471.9
399626.SZ,20250820,1654.2862,1627.6667,1654.2944,1612.9302,1642.2372,12.049,0.7337,79176859.0,210890173.5
399627.SZ,20250820,2338.913,2308.4951,2338.913,2297.3041,2313.2031,25.7099,1.1114,61021998.0,106658113.1
399628.SZ,20250820,2260.2368,2234.9023,2260.2368,2214.9723,2248.2603,11.9765,0.5327,86410377.0,149516035.8
399629.SZ,20250820,2854.7354,2819.4741,2854.7354,2809.4324,2827.447,27.2884,0.9651,65652464.0,72111915.3
399630.SZ,20250820,1484.2637,1460.8344,1484.2769,1448.6955,1472.5612,11.7025,0.7947,132536416.0,346990705.8
399631.SZ,20250820,2190.8434,2162.1401,2190.8434,2155.2362,2167.1979,23.6455,1.0911,136820907.0,182941764.4
399632.SZ,20250820,4763.9155,4679.1671,4763.9155,4648.7197,4704.8906,59.0249,1.2545,81132634.0,232285691.8
399633.SZ,20250820,5566.6669,5483.6009,5566.6669,5456.3843,5510.2078,56.4591,1.0246,182326668.0,437783711.7
399634.SZ,20250820,3834.2277,3779.8662,3834.2277,3760.0941,3791.0614,43.1663,1.1386,61619068.0,134118705.7
399635.SZ,20250820,1867.1987,1840.1338,1867.1987,1827.3658,1855.6374,11.5613,0.623,41629170.0,185214088.1
399636.SZ,20250820,5944.6539,5853.5949,5945.6624,5790.2986,5906.538,38.1159,0.6453,43816228.0,132318175.7
399637.SZ,20250820,1768.8212,1741.1348,1769.5589,1732.1984,1744.7525,24.0687,1.3795,10732009.0,4622415.5
399638.SZ,20250820,5713.8161,5672.5004,5716.1202,5597.2934,5691.1948,22.6213,0.3975,15912163.0,46455052.8
399639.SZ,20250820,1779.9528,1760.2475,1779.953,1755.4851,1768.2183,11.7345,0.6636,20622185.0,30799161.5
399640.SZ,20250820,2613.6027,2584.5303,2613.6027,2557.8232,2609.3968,4.2059,0.1612,200108775.0,481567105.8
399641.SZ,20250820,2412.4908,2374.2019,2412.4908,2355.466,2391.704,20.7868,0.8691,152865174.0,374666332.7
399642.SZ,20250820,2009.8067,1974.6371,2009.8067,1960.2945,1981.1872,28.6195,1.4446,93260823.0,161276695.4
399643.SZ,20250820,3192.6929,3148.7155,3193.1251,3117.4449,3185.4306,7.2623,0.228,45817261.0,187505661.0
399644.SZ,20250820,3577.4137,3525.5096,3577.4137,3517.2107,3534.574,42.8397,1.212,51202554.0,73510685.3
399645.SZ,20250820,9359.1044,9233.5571,9359.1044,9200.4278,9259.3216,99.7828,1.0776,33214244.0,55687349.2
399646.SZ,20250820,8153.5755,8046.7225,8153.5755,8021.027,8064.2558,89.3197,1.1076,45337365.0,64888643.5
399647.SZ,20250820,8743.9316,8679.2305,8743.9316,8612.4525,8726.8264,17.1052,0.196,12651142.0,28547470.7
399648.SZ,20250820,11283.8643,11135.312,11283.8643,11083.9631,11173.4163,110.448,0.9885,67946936.0,156879816.5
399649.SZ,20250820,3063.9784,3026.4099,3063.9784,3016.5138,3031.5795,32.3989,1.0687,17707597.0,28963366.1
399650.SZ,20250820,2253.2923,2213.4813,2253.2923,2196.4993,2221.556,31.7363,1.4286,16661657.0,45177001.6
399651.SZ,20250820,1617.1909,1593.3471,1617.1909,1583.4106,1598.1355,19.0554,1.1924,15214411.0,42976164.0
399652.SZ,20250820,3759.1781,3734.9517,3759.1781,3663.8083,3756.6915,2.4866,0.0662,17765322.0,56233563.7
399653.SZ,20250820,2633.9455,2601.1653,2633.9455,2582.4824,2614.3902,19.5553,0.748,55837085.0,112074579.3
399654.SZ,20250820,2864.0994,2834.7817,2864.0994,2810.7767,2841.4239,22.6755,0.798,67249520.0,72882742.6
399655.SZ,20250820,10634.52,10505.4135,10634.52,10463.938,10536.8284,97.6916,0.9271,22683724.0,79528152.1
399656.SZ,20250820,5989.7826,5883.9773,5989.7826,5846.4355,5917.2554,72.5272,1.2257,81132634.0,232285691.8
399657.SZ,20250820,6463.2308,6371.4083,6463.2308,6338.0674,6402.3897,60.8411,0.9503,182326668.0,437783711.7
399658.SZ,20250820,4327.7891,4272.1853,4327.7891,4247.4227,4283.1755,44.6136,1.0416,61619068.0,134118705.7
399659.SZ,20250820,4283.7838,4227.0694,4283.7838,4208.3656,4246.0516,37.7322,0.8886,286921542.0,588932001.5
399660.SZ,20250820,2336.7199,2301.9247,2336.7199,2284.7098,2318.8526,17.8673,0.7705,60552317.0,217547650.9
399661.SZ,20250820,5742.6164,5671.0911,5742.6164,5657.7368,5682.3926,60.2238,1.0598,54519529.0,69508818.3
399662.SZ,20250820,2004.5215,1970.4784,2004.5215,1954.3294,1987.6948,16.8267,0.8465,58938683.0,230455037.1
399663.SZ,20250820,1921.6802,1896.0844,1921.6802,1891.6287,1897.8238,23.8564,1.257,37623438.0,48812741.6
399664.SZ,20250820,1355.7959,1332.2943,1355.7959,1321.7796,1338.6104,17.1855,1.2838,92392830.0,149373492.8
399665.SZ,20250820,2222.4176,2195.4232,2222.4176,2187.5672,2200.3054,22.1122,1.005,74837448.0,126708002.8
399666.SZ,20250820,1825.1646,1803.1362,1825.1646,1783.4747,1818.0196,7.145,0.393,95897275.0,298807063.7
399667.SZ,20250820,4316.3456,4249.164,4316.6573,4200.8377,4315.818,0.5276,0.0122,29159139.0,138320954.6
399668.SZ,20250820,4539.1349,4489.7945,4539.3876,4440.1908,4511.8347,27.3002,0.6051,39278618.0,94364606.7
399669.SZ,20250820,8364.6312,8228.5515,8365.0336,8207.0936,8245.6831,118.9481,1.4425,12947473.0,31445893.6
399670.SZ,20250820,3625.8835,3572.7847,3625.8835,3545.3098,3599.8915,25.992,0.722,53273351.0,106939632.8
399671.SZ,20250820,8618.9921,8455.4765,8618.9921,8377.4603,8541.6885,77.3036,0.905,44690630.0,97342718.1
399672.SZ,20250820,4093.2975,4048.3917,4093.2975,4037.0842,4051.8394,41.4581,1.0232,11853783.0,12894749.2
399673.SZ,20250820,2654.4495,2617.7233,2654.9911,2589.8665,2652.1814,2.2681,0.0855,30466930.0,148598884.7
399674.SZ,20250820,2155.9631,2151.8006,2166.4265,2124.7849,2163.5354,-7.5723,-0.35,46741728.0,85129479.8
399675.SZ,20250820,3643.9426,3614.1607,3643.9426,3557.013,3639.3194,4.6232,0.127,66056999.0,128670949.8
399676.SZ,20250820,4104.321,4119.5651,4145.1985,4049.3653,4144.3087,-39.9877,-0.9649,46741728.0,85129479.8
399677.SZ,20250820,6007.515,5981.3238,6007.515,5888.4298,6027.1308,-19.6158,-0.3255,66056999.0,128670949.8
399678.SZ,20250820,598.9463,590.1954,598.9979,587.7563,596.288,2.6583,0.4458,6385866.0,23534158.3
399679.SZ,20250820,5490.4647,5411.442,5490.4647,5380.0399,5445.8688,44.5959,0.8189,101194034.0,205498019.9
399680.SZ,20250820,668.4568,664.2596,668.5399,661.2234,666.9676,1.4892,0.2233,1585534.0,1113941.5
399681.SZ,20250820,1006.2632,992.9081,1008.3356,989.9519,997.9493,8.3139,0.8331,36168638.0,55729310.0
399682.SZ,20250820,1534.0017,1515.6937,1534.2535,1501.5315,1520.0713,13.9304,0.9164,42619527.0,102014273.5
399683.SZ,20250820,1910.9059,1894.1218,1910.9059,1885.3115,1901.3754,9.5305,0.5012,46752147.0,54901186.4
399684.SZ,20250820,1953.4427,1922.0539,1958.2496,1914.4528,1925.0112,28.4315,1.477,6916638.0,22472160.5
399685.SZ,20250820,1817.6545,1804.4494,1817.6545,1790.5636,1814.5644,3.0901,0.1703,13352119.0,30280133.9
399686.SZ,20250820,2326.2115,2299.4631,2326.2115,2281.773,2311.1396,15.0719,0.6521,37964241.0,49017684.6
399687.SZ,20250820,3393.9601,3324.2079,3393.9601,3294.2944,3348.5932,45.3669,1.3548,85000408.0,212604149.9
399688.SZ,20250820,4157.0877,4027.7668,4157.9805,3933.7051,4135.5196,21.5681,0.5215,9127152.0,55990374.8
399689.SZ,20250820,835.35,832.5402,835.9765,829.3583,833.4525,1.8975,0.2277,4504078.0,2883511.8
399692.SZ,20250820,3924.7854,3898.1893,3924.7854,3866.9064,3919.5632,5.2222,0.1332,22214335.0,58801039.0
399693.SZ,20250820,5254.4836,5207.2702,5255.4796,5162.356,5238.5047,15.9789,0.305,34806433.0,57079246.5
399694.SZ,20250820,3846.6895,3810.6857,3846.6895,3757.4656,3846.7819,-0.0924,-0.0024,51535284.0,151828545.8
399695.SZ,20250820,2418.9894,2398.988,2418.9894,2375.4784,2402.8641,16.1253,0.6711,38764233.0,83113410.8
399696.SZ,20250820,3387.3045,3328.4371,3387.3045,3304.2032,3363.7815,23.523,0.6993,71376188.0,125931301.6
399697.SZ,20250820,3630.4391,3601.1814,3630.4391,3555.5083,3623.8588,6.5803,0.1816,31160253.0,59684938.8
399698.SZ,20250820,55233.108,55417.7315,55477.4428,54797.3487,55853.4364,-620.3284,-1.1106,8335939.0,17080065.0
399699.SZ,20250820,4865.2839,4791.778,4865.2839,4722.9331,4834.077,31.2069,0.6456,47718804.0,123109219.1
399701.SZ,20250820,7796.5712,7686.2885,7796.5712,7654.4815,7705.9273,90.6439,1.1763,63426945.0,115053431.5
399702.SZ,20250820,7175.5317,7076.1517,7175.5317,7047.5475,7092.6635,82.8682,1.1684,96230506.0,185972513.0
399703.SZ,20250820,7036.7478,6942.5608,7036.7478,6914.4822,6963.7898,72.958,1.0477,129688843.0,247951603.8
399704.SZ,20250820,5037.003,4988.5275,5078.2412,4977.1639,5020.4248,16.5782,0.3302,28851651.0,47386447.5
399705.SZ,20250820,3393.2283,3323.3563,3393.2884,3288.2886,3350.9244,42.3039,1.2625,88130501.0,259155133.8
399706.SZ,20250820,5905.4363,5838.8582,5905.4363,5817.7299,5865.3654,40.0709,0.6832,45216342.0,124313537.1
399707.CSI,20250820,7062.1026,6958.1072,7062.1026,6890.8742,6989.4504,72.6522,1.0395,59743253.0,74510312.8
399707.SZ,20250820,7062.1026,6958.1072,7062.1026,6890.8742,6989.4504,72.6522,1.0395,59743253.0,74510312.8
399750.SZ,20250820,8760.2275,8609.0279,8760.2275,8565.1548,8626.4941,133.7334,1.5503,54646035.0,112822202.4
399802.SZ,20250820,6109.043,6027.8825,6109.043,5992.2099,6067.0301,42.0129,0.6925,108755411.0,221297315.6
399803.SZ,20250820,4623.4857,4519.6139,4623.5695,4494.5285,4553.1358,70.3499,1.5451,37682934.0,107637570.4
399804.SZ,20250820,1927.4942,1901.5054,1927.4942,1895.3088,1900.4276,27.0666,1.4242,10493299.0,16762282.6
399805.SZ,20250820,4249.6313,4229.9198,4250.2915,4156.9545,4269.9568,-20.3255,-0.476,48683460.0,110088807.2
399806.SZ,20250820,1365.6918,1358.2138,1365.7594,1348.6102,1361.1602,4.5316,0.3329,16426804.0,14699277.3
399807.SZ,20250820,1349.6741,1343.2281,1349.6741,1335.5895,1341.9637,7.7104,0.5746,18480258.0,16682229.6
399808.SZ,20250820,2124.1826,2111.0764,2124.4382,2085.0387,2112.8263,11.3563,0.5375,33252871.0,73536587.3
399809.SZ,20250820,2494.947,2446.9993,2495.475,2428.5454,2451.3361,43.6109,1.7791,30701572.0,31355756.0
399810.CSI,20250820,3090.3167,3061.9111,3096.2555,3043.4494,3070.9709,19.3458,0.63,53079019.0,52326852.2
399810.SZ,20250820,3090.3167,3061.9111,3096.2555,3043.4494,3070.9709,19.3458,0.63,53079019.0,52326852.2
399811.CSI,20250820,4568.3921,4405.5238,4569.3551,4365.8847,4451.3069,117.0852,2.6304,42362028.0,150001441.7
399811.SZ,20250820,4568.3921,4405.5238,4569.3551,4365.8847,4451.3069,117.0852,2.6304,42362028.0,150001441.7
399812.SZ,20250820,6639.9755,6578.2339,6640.0032,6560.1775,6595.1415,44.834,0.6798,17260292.0,41640625.9
399813.SZ,20250820,7798.0942,7723.5738,7798.0942,7658.7054,7763.8126,34.2816,0.4416,72815478.0,173684222.9
399814.SZ,20250820,1121.4307,1108.5474,1121.4307,1105.2293,1109.7767,11.654,1.0501,13837849.0,23924303.8
399850.SZ,20250820,8096.9911,7967.5947,8096.9911,7901.2423,8027.3728,69.6183,0.8673,44916502.0,154193608.3
399852.SZ,20250820,7305.4613,7212.9697,7305.4613,7166.991,7242.8494,62.6119,0.8645,324751503.0,517521411.0
399901.SZ,20250820,6170.5679,6075.1477,6172.0272,6063.6043,6087.0004,83.5675,1.3729,95711033.0,112605314.0
399903.SZ,20250820,4014.5648,3957.5006,4014.9937,3940.0889,3969.6393,44.9255,1.1317,109367836.0,271909769.3
399905.SZ,20250820,6728.0692,6623.6138,6728.0692,6598.5506,6655.3105,72.7587,1.0932,244233907.0,409671381.1
399913.SZ,20250820,9019.5089,8892.3535,9020.7861,8855.9302,8926.0943,93.4146,1.0465,6030755.0,27541701.2
399914.SZ,20250820,6870.5085,6801.928,6874.7277,6781.9501,6816.3748,54.1337,0.7942,67832371.0,87174454.5
399928.SZ,20250820,2744.7385,2720.1797,2746.8306,2713.7047,2724.5054,20.2331,0.7426,10960312.0,9663882.9
399932.SZ,20250820,16372.4338,16130.4042,16390.9257,16066.5143,16167.7863,204.6475,1.2658,10276825.0,40398662.0
399933.SZ,20250820,8913.4342,8811.7432,8913.4342,8753.5684,8847.7009,65.7333,0.7429,16808292.0,52953914.1
399934.SZ,20250820,6454.6081,6392.479,6457.8425,6373.3203,6407.2659,47.3422,0.7389,119103788.0,129139417.9
399935.SZ,20250820,5501.5921,5335.3818,5501.7312,5294.2472,5377.5971,123.995,2.3058,76578249.0,281498913.1
399959.SZ,20250820,1680.1199,1670.6268,1688.3804,1656.6666,1676.5145,3.6054,0.2151,9924233.0,30946434.7
399965.SZ,20250820,2809.6306,2825.093,2825.5254,2777.7549,2837.5918,-27.9612,-0.9854,12641062.0,9719992.5
399966.SZ,20250820,6810.0058,6700.5828,6810.0058,6651.3427,6727.0218,82.984,1.2336,57595065.0,78500995.4
399967.SZ,20250820,12836.171,12704.2133,12836.171,12619.2721,12743.4831,92.6879,0.7273,29849065.0,76304803.6
399970.CSI,20250820,3912.1262,3822.9736,3912.1262,3800.9779,3852.3325,59.7937,1.5521,115274532.0,249961535.1
399970.SZ,20250820,3912.1262,3822.9736,3912.1262,3800.9779,3852.3325,59.7937,1.5521,115274532.0,249961535.1
399971.CSI,20250820,1411.7754,1398.8647,1414.1065,1391.0009,1397.5675,14.2079,1.0166,52279299.0,45239212.3
399971.SZ,20250820,1411.7754,1398.8647,1414.1065,1391.0009,1397.5675,14.2079,1.0166,52279299.0,45239212.3
399972.SZ,20250820,4982.5601,4902.5105,4982.5601,4865.5507,4933.6997,48.8604,0.9903,88684154.0,242796319.5
399973.CSI,20250820,1736.4453,1724.8245,1740.1316,1712.2735,1728.4947,7.9506,0.46,14492673.0,38645034.2
399973.SZ,20250820,1736.4453,1724.8245,1740.1316,1712.2735,1728.4947,7.9506,0.46,14492673.0,38645034.2
399974.SZ,20250820,1805.9519,1778.3118,1806.2135,1772.2615,1783.8475,22.1044,1.2391,76290962.0,167437291.6
399975.CSI,20250820,920.0359,906.7335,920.0359,897.8306,910.8176,9.2183,1.0121,58002591.0,73140468.3
399975.SZ,20250820,920.0359,906.7335,920.0359,897.8306,910.8176,9.2183,1.0121,58002591.0,73140468.3
399976.CSI,20250820,3349.2116,3304.9171,3349.2283,3283.5688,3328.1842,21.0274,0.6318,18376092.0,57348017.7
399976.SZ,20250820,3349.2116,3304.9171,3349.2283,3283.5688,3328.1842,21.0274,0.6318,18376092.0,57348017.7
399982.SZ,20250820,8288.9926,8170.3938,8288.9926,8140.4055,8201.6458,87.3468,1.065,244233907.0,409671381.1
399983.CSI,20250820,2161.9605,2147.4767,2165.9453,2135.8129,2162.9328,-0.9723,-0.045,4293362.0,3016183.7
399983.SZ,20250820,2161.9605,2147.4767,2165.9453,2135.8129,2162.9328,-0.9723,-0.045,4293362.0,3016183.7
399986.CSI,20250820,7894.914,7855.3367,7945.2898,7836.5671,7860.3591,34.5549,0.4396,41499614.0,32467586.5
399986.SZ,20250820,7894.914,7855.3367,7945.2898,7836.5671,7860.3591,34.5549,0.4396,41499614.0,32467586.5
399987.CSI,20250820,5702.0153,5539.6756,5738.5935,5525.0947,5565.2903,136.725,2.4567,7534536.0,35955567.0
399987.SZ,20250820,5702.0153,5539.6756,5738.5935,5525.0947,5565.2903,136.725,2.4567,7534536.0,35955567.0
399989.CSI,20250820,7586.882,7507.4667,7587.3089,7456.1477,7542.2525,44.6295,0.5917,10507554.0,34544634.9
399989.SZ,20250820,7586.882,7507.4667,7587.3089,7456.1477,7542.2525,44.6295,0.5917,10507554.0,34544634.9
399990.SZ,20250820,2893.2108,2872.4135,2893.2108,2863.5947,2880.0708,13.14,0.4562,6685408.0,6232019.9
399991.SZ,20250820,2384.5789,2350.7175,2384.8548,2333.8559,2368.1056,16.4733,0.6956,83812828.0,112015253.1
399992.SZ,20250820,1952.4983,1928.8915,1952.5144,1919.2367,1937.345,15.1533,0.7822,34902354.0,57840683.8
399993.SZ,20250820,3015.3241,2999.8316,3023.0035,2960.798,3019.3907,-4.0666,-0.1347,13612883.0,43197627.3
399994.SZ,20250820,1909.8414,1870.5499,1909.8414,1847.9041,1884.7111,25.1303,1.3334,38750748.0,89422742.8
399995.SZ,20250820,3829.5384,3815.9709,3829.5384,3786.9319,3822.6576,6.8808,0.18,24388056.0,16751013.0
399996.SZ,20250820,4186.0669,4075.4092,4186.3459,4048.7024,4103.923,82.1439,2.0016,70618726.0,203689520.1
399997.SZ,20250820,10056.6589,9755.6798,10144.9978,9735.041,9810.2721,246.3868,2.5115,5275823.0,31682806.0
399998.SZ,20250820,2011.9151,1997.9715,2012.1894,1993.1548,2004.8316,7.0835,0.3533,6685408.0,6232019.9
470006.CNI,20250820,2750.7221,2710.8714,2751.3403,2683.5762,2738.4941,12.228,0.4465,41629171.0,201290671.0
470007.CNI,20250820,2742.8653,2703.6195,2743.6236,2677.2994,2735.1469,7.7184,0.2822,41629171.0,25778096.8
470026.CNI,20250820,16987.1781,16738.2401,16987.1781,16626.533,16840.3392,146.8389,0.8719,222287047.0,491082590.8
470027.CNI,20250820,7250.3838,7141.4432,7250.3838,7089.2886,7179.4494,70.9344,0.988,69965246.0,190869855.9
470028.CNI,20250820,3034.9441,2994.6265,3035.0826,2968.4234,3024.8861,10.058,0.3325,35600044.0,144413910.1
470029.CNI,20250820,16796.1299,16556.8543,16796.1299,16443.4334,16648.0756,148.0543,0.8893,124503744.0,283626213.0
470030.CNI,20250820,7784.4532,7674.1244,7784.6603,7613.1737,7711.2231,73.2301,0.9497,48859004.0,133364658.7
470031.CNI,20250820,3162.1711,3123.7319,3162.295,3096.4358,3158.4246,3.7465,0.1186,22914760.0,96895230.0
470032.CNI,20250820,1529.1683,1504.7592,1529.1683,1492.9171,1515.0387,14.1296,0.9326,118496317.0,318053570.4
470033.CNI,20250820,1465.9074,1443.851,1466.0959,1432.1992,1451.8526,14.0548,0.9681,24945449.0,112985047.9
470034.CNI,20250820,2436.8522,2399.0079,2437.1666,2375.5524,2435.6761,1.1761,0.0483,18157955.0,103147961.3
470035.CNI,20250820,3074.3115,3060.9661,3074.6645,3011.3528,3060.33,13.9815,0.4569,15514312.0,31033659.2
470036.CNI,20250820,8576.1,8511.5886,8576.1,8409.4872,8568.1461,7.9539,0.0928,20825437.0,63210569.2
470037.CNI,20250820,2954.535,2900.3958,2954.535,2882.5754,2919.761,34.774,1.191,18042642.0,48230306.9
470038.CNI,20250820,2593.2885,2577.1319,2593.2885,2555.0634,2588.0544,5.2341,0.2022,12516870.0,29455354.5
470039.CNI,20250820,5024.9392,4959.1891,5024.9392,4905.7609,4990.1128,34.8264,0.6979,18326627.0,47920679.5
470040.CNI,20250820,4036.0019,3988.7346,4036.0019,3963.7952,4008.0828,27.9191,0.6966,15971858.0,34395947.1
470041.CNI,20250820,2818.5746,2795.1457,2818.5746,2772.0185,2806.9132,11.6614,0.4155,25937603.0,29297211.4
470042.CNI,20250820,3456.2642,3398.1819,3456.2642,3366.4062,3410.5575,45.7067,1.3402,28258570.0,65702783.2
470043.CNI,20250820,4931.7884,4897.7654,4931.7884,4832.6587,4913.9817,17.8067,0.3624,20378274.0,55854031.7
470046.CNI,20250820,2205.1825,2154.8379,2205.1825,2139.4474,2160.2294,44.9531,2.0809,57079373.0,86212392.6
470047.CNI,20250820,1190.2916,1176.8466,1190.2916,1170.1259,1180.4627,9.8289,0.8326,30879131.0,38619556.0
470048.CNI,20250820,1909.3715,1867.6892,1910.2419,1847.028,1889.4776,19.8939,1.0529,39200330.0,63441448.1
470049.CNI,20250820,4691.9116,4620.101,4691.9116,4595.9966,4628.274,63.6376,1.375,16441215.0,28329442.8
470050.CNI,20250820,3510.254,3471.5963,3510.254,3438.7673,3476.3986,33.8554,0.9739,19745454.0,31271233.5
470051.CNI,20250820,10964.1069,10626.6185,10964.1069,10515.9045,10772.4748,191.6321,1.7789,32192074.0,136210650.8
470052.CNI,20250820,3990.9303,3956.3816,3991.0307,3898.4531,3993.1506,-2.2203,-0.0556,29740078.0,59872128.5
470053.CNI,20250820,4419.1462,4348.587,4419.1462,4276.631,4380.5359,38.6103,0.8814,25228230.0,78960941.6
470054.CNI,20250820,3513.8089,3500.8815,3513.8089,3449.9464,3535.2518,-21.4429,-0.6065,13134384.0,32407764.9
470055.CNI,20250820,1551.6328,1522.5149,1551.6328,1516.0427,1527.57,24.0628,1.5752,29730453.0,48325214.0
470056.CNI,20250820,1841.0241,1812.7666,1841.0241,1799.1945,1819.1608,21.8633,1.2018,25667000.0,85140131.0
470057.CNI,20250820,3249.4784,3196.4171,3249.4784,3165.9465,3225.4494,24.029,0.745,37331770.0,142402265.2
